[2024-03-13 09:40:25,999][12256] Saving configuration to /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/config.json...
[2024-03-13 14:31:53,276][12256] Fps is (10 sec: 78643.2, 60 sec: 72089.6, 300 sec: 74200.1). Total num frames: 1321336832. Throughput: 0: 74486.6. Samples: 1322543000. Policy #0 lag: (min: 0.0, avg: 9.7, max: 22.0)
[2024-03-13 14:31:53,276][12256] Avg episode reward: [(0, '0.880')]
[2024-03-13 14:31:58,278][12256] Fps is (10 sec: 78622.0, 60 sec: 74270.8, 300 sec: 74643.7). Total num frames: 1321861120. Throughput: 0: 74364.5. Samples: 1323012400. Policy #0 lag: (min: 1.0, avg: 8.6, max: 21.0)
[2024-03-13 14:31:58,279][12256] Avg episode reward: [(0, '0.980')]
[2024-03-13 14:32:03,276][12256] Fps is (10 sec: 52428.9, 60 sec: 72089.6, 300 sec: 73755.8). Total num frames: 1321861120. Throughput: 0: 75062.2. Samples: 1323477100. Policy #0 lag: (min: 1.0, avg: 8.6, max: 21.0)
[2024-03-13 14:32:03,276][12256] Avg episode reward: [(0, '0.684')]
[2024-03-13 14:32:06,466][12483] Updated weights for policy 0, policy_version 10090 (0.0009)
[2024-03-13 14:32:08,276][12256] Fps is (10 sec: 78664.3, 60 sec: 78643.2, 300 sec: 75088.7). Total num frames: 1322647552. Throughput: 0: 74968.9. Samples: 1323700200. Policy #0 lag: (min: 0.0, avg: 10.6, max: 23.0)
[2024-03-13 14:32:08,276][12256] Avg episode reward: [(0, '0.551')]
[2024-03-13 14:32:13,276][12256] Fps is (10 sec: 117964.5, 60 sec: 83012.3, 300 sec: 75088.7). Total num frames: 1323040768. Throughput: 0: 74915.6. Samples: 1324135400. Policy #0 lag: (min: 0.0, avg: 10.6, max: 23.0)
[2024-03-13 14:32:13,276][12256] Avg episode reward: [(0, '1.089')]
[2024-03-13 14:32:18,276][12256] Fps is (10 sec: 65536.2, 60 sec: 76458.7, 300 sec: 74644.4). Total num frames: 1323302912. Throughput: 0: 73255.6. Samples: 1324529900. Policy #0 lag: (min: 0.0, avg: 9.1, max: 19.0)
[2024-03-13 14:32:18,276][12256] Avg episode reward: [(0, '0.570')]
[2024-03-13 14:32:23,276][12256] Fps is (10 sec: 65536.1, 60 sec: 74274.1, 300 sec: 75088.7). Total num frames: 1323696128. Throughput: 0: 73091.1. Samples: 1324754400. Policy #0 lag: (min: 0.0, avg: 9.1, max: 19.0)
[2024-03-13 14:32:23,276][12256] Avg episode reward: [(0, '1.041')]
[2024-03-13 14:32:23,288][12462] Saving /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000010099_1323696128.pth...
[2024-03-13 14:32:23,368][12462] Removing /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000009963_1305870336.pth
[2024-03-13 14:32:25,147][12483] Updated weights for policy 0, policy_version 10100 (0.0010)
[2024-03-13 14:32:28,276][12256] Fps is (10 sec: 65535.8, 60 sec: 72089.6, 300 sec: 74200.1). Total num frames: 1323958272. Throughput: 0: 73848.9. Samples: 1325225900. Policy #0 lag: (min: 0.0, avg: 10.6, max: 27.0)
[2024-03-13 14:32:28,276][12256] Avg episode reward: [(0, '0.993')]
[2024-03-13 14:32:33,276][12256] Fps is (10 sec: 52428.5, 60 sec: 69905.0, 300 sec: 73755.7). Total num frames: 1324220416. Throughput: 0: 75228.8. Samples: 1325704400. Policy #0 lag: (min: 0.0, avg: 10.6, max: 27.0)
[2024-03-13 14:32:33,277][12256] Avg episode reward: [(0, '0.697')]
[2024-03-13 14:32:38,276][12256] Fps is (10 sec: 78643.2, 60 sec: 74274.2, 300 sec: 74644.4). Total num frames: 1324744704. Throughput: 0: 75522.3. Samples: 1325941500. Policy #0 lag: (min: 0.0, avg: 7.1, max: 20.0)
[2024-03-13 14:32:38,276][12256] Avg episode reward: [(0, '0.697')]
[2024-03-13 14:32:42,855][12483] Updated weights for policy 0, policy_version 10110 (0.0009)
[2024-03-13 14:32:43,276][12256] Fps is (10 sec: 91750.9, 60 sec: 76458.7, 300 sec: 74200.1). Total num frames: 1325137920. Throughput: 0: 75171.1. Samples: 1326394900. Policy #0 lag: (min: 0.0, avg: 8.7, max: 20.0)
[2024-03-13 14:32:43,276][12256] Avg episode reward: [(0, '0.994')]
[2024-03-13 14:32:48,276][12256] Fps is (10 sec: 65536.1, 60 sec: 72089.6, 300 sec: 73755.8). Total num frames: 1325400064. Throughput: 0: 74560.0. Samples: 1326832300. Policy #0 lag: (min: 0.0, avg: 8.7, max: 20.0)
[2024-03-13 14:32:48,276][12256] Avg episode reward: [(0, '0.925')]
[2024-03-13 14:32:53,276][12256] Fps is (10 sec: 78643.2, 60 sec: 76458.7, 300 sec: 74644.4). Total num frames: 1325924352. Throughput: 0: 74502.2. Samples: 1327052800. Policy #0 lag: (min: 0.0, avg: 9.0, max: 23.0)
[2024-03-13 14:32:53,276][12256] Avg episode reward: [(0, '1.320')]
[2024-03-13 14:32:58,276][12256] Fps is (10 sec: 91750.4, 60 sec: 74277.5, 300 sec: 75088.7). Total num frames: 1326317568. Throughput: 0: 74800.1. Samples: 1327501400. Policy #0 lag: (min: 0.0, avg: 9.0, max: 23.0)
[2024-03-13 14:32:58,276][12256] Avg episode reward: [(0, '0.778')]
[2024-03-13 14:32:59,615][12483] Updated weights for policy 0, policy_version 10120 (0.0009)
[2024-03-13 14:33:03,276][12256] Fps is (10 sec: 65535.8, 60 sec: 78643.1, 300 sec: 75088.7). Total num frames: 1326579712. Throughput: 0: 75108.8. Samples: 1327909800. Policy #0 lag: (min: 0.0, avg: 10.2, max: 29.0)
[2024-03-13 14:33:03,276][12256] Avg episode reward: [(0, '1.071')]
[2024-03-13 14:33:08,276][12256] Fps is (10 sec: 78642.6, 60 sec: 74274.1, 300 sec: 75533.0). Total num frames: 1327104000. Throughput: 0: 75093.3. Samples: 1328133600. Policy #0 lag: (min: 0.0, avg: 9.5, max: 23.0)
[2024-03-13 14:33:08,276][12256] Avg episode reward: [(0, '1.014')]
[2024-03-13 14:33:13,276][12256] Fps is (10 sec: 91750.8, 60 sec: 74274.2, 300 sec: 75533.0). Total num frames: 1327497216. Throughput: 0: 74404.4. Samples: 1328574100. Policy #0 lag: (min: 0.0, avg: 9.5, max: 23.0)
[2024-03-13 14:33:13,276][12256] Avg episode reward: [(0, '0.752')]
[2024-03-13 14:33:15,601][12483] Updated weights for policy 0, policy_version 10130 (0.0009)
[2024-03-13 14:33:18,276][12256] Fps is (10 sec: 65535.5, 60 sec: 74273.9, 300 sec: 74200.1). Total num frames: 1327759360. Throughput: 0: 74091.0. Samples: 1329038500. Policy #0 lag: (min: 0.0, avg: 9.5, max: 23.0)
[2024-03-13 14:33:18,277][12256] Avg episode reward: [(0, '0.773')]
[2024-03-13 14:33:23,276][12256] Fps is (10 sec: 52428.8, 60 sec: 72089.6, 300 sec: 73755.8). Total num frames: 1328021504. Throughput: 0: 73964.4. Samples: 1329269900. Policy #0 lag: (min: 0.0, avg: 8.3, max: 24.0)
[2024-03-13 14:33:23,276][12256] Avg episode reward: [(0, '0.926')]
[2024-03-13 14:33:28,276][12256] Fps is (10 sec: 52429.6, 60 sec: 72089.6, 300 sec: 73311.5). Total num frames: 1328283648. Throughput: 0: 74062.3. Samples: 1329727700. Policy #0 lag: (min: 0.0, avg: 8.7, max: 23.0)
[2024-03-13 14:33:28,276][12256] Avg episode reward: [(0, '0.899')]
[2024-03-13 14:33:33,276][12256] Fps is (10 sec: 65535.9, 60 sec: 74274.2, 300 sec: 74200.1). Total num frames: 1328676864. Throughput: 0: 74468.8. Samples: 1330183400. Policy #0 lag: (min: 0.0, avg: 8.7, max: 23.0)
[2024-03-13 14:33:33,276][12256] Avg episode reward: [(0, '0.763')]
[2024-03-13 14:33:36,180][12483] Updated weights for policy 0, policy_version 10140 (0.0009)
[2024-03-13 14:33:38,276][12256] Fps is (10 sec: 91749.7, 60 sec: 74274.1, 300 sec: 75088.7). Total num frames: 1329201152. Throughput: 0: 74335.5. Samples: 1330397900. Policy #0 lag: (min: 0.0, avg: 7.9, max: 16.0)
[2024-03-13 14:33:38,276][12256] Avg episode reward: [(0, '0.425')]
[2024-03-13 14:33:43,276][12256] Fps is (10 sec: 91750.5, 60 sec: 74274.1, 300 sec: 75088.7). Total num frames: 1329594368. Throughput: 0: 74073.3. Samples: 1330834700. Policy #0 lag: (min: 0.0, avg: 7.9, max: 16.0)
[2024-03-13 14:33:43,276][12256] Avg episode reward: [(0, '1.062')]
[2024-03-13 14:33:48,276][12256] Fps is (10 sec: 91750.8, 60 sec: 78643.2, 300 sec: 74644.4). Total num frames: 1330118656. Throughput: 0: 74437.8. Samples: 1331259500. Policy #0 lag: (min: 0.0, avg: 11.9, max: 29.0)
[2024-03-13 14:33:48,276][12256] Avg episode reward: [(0, '0.870')]
[2024-03-13 14:33:49,838][12483] Updated weights for policy 0, policy_version 10150 (0.0009)
[2024-03-13 14:33:53,276][12256] Fps is (10 sec: 91750.0, 60 sec: 76458.6, 300 sec: 75088.7). Total num frames: 1330511872. Throughput: 0: 73984.5. Samples: 1331462900. Policy #0 lag: (min: 0.0, avg: 11.9, max: 29.0)
[2024-03-13 14:33:53,276][12256] Avg episode reward: [(0, '0.671')]
[2024-03-13 14:33:58,276][12256] Fps is (10 sec: 52429.0, 60 sec: 72089.6, 300 sec: 73755.8). Total num frames: 1330642944. Throughput: 0: 74522.2. Samples: 1331927600. Policy #0 lag: (min: 0.0, avg: 9.4, max: 23.0)
[2024-03-13 14:33:58,276][12256] Avg episode reward: [(0, '0.843')]
[2024-03-13 14:34:03,276][12256] Fps is (10 sec: 78643.6, 60 sec: 78643.3, 300 sec: 74644.4). Total num frames: 1331298304. Throughput: 0: 73864.7. Samples: 1332362400. Policy #0 lag: (min: 0.0, avg: 9.4, max: 23.0)
[2024-03-13 14:34:03,276][12256] Avg episode reward: [(0, '1.112')]
[2024-03-13 14:34:08,276][12256] Fps is (10 sec: 78643.4, 60 sec: 72089.7, 300 sec: 74644.4). Total num frames: 1331429376. Throughput: 0: 73915.6. Samples: 1332596100. Policy #0 lag: (min: 0.0, avg: 8.0, max: 27.0)
[2024-03-13 14:34:08,276][12256] Avg episode reward: [(0, '1.001')]
[2024-03-13 14:34:10,808][12483] Updated weights for policy 0, policy_version 10160 (0.0009)
[2024-03-13 14:34:13,276][12256] Fps is (10 sec: 39321.5, 60 sec: 69905.0, 300 sec: 74200.1). Total num frames: 1331691520. Throughput: 0: 73795.5. Samples: 1333048500. Policy #0 lag: (min: 0.0, avg: 8.0, max: 27.0)
[2024-03-13 14:34:13,276][12256] Avg episode reward: [(0, '0.794')]
[2024-03-13 14:34:18,276][12256] Fps is (10 sec: 52428.7, 60 sec: 69905.2, 300 sec: 72867.2). Total num frames: 1331953664. Throughput: 0: 73637.8. Samples: 1333497100. Policy #0 lag: (min: 0.0, avg: 8.1, max: 28.0)
[2024-03-13 14:34:18,276][12256] Avg episode reward: [(0, '1.175')]
[2024-03-13 14:34:23,276][12256] Fps is (10 sec: 91750.2, 60 sec: 76458.6, 300 sec: 74200.1). Total num frames: 1332609024. Throughput: 0: 73653.4. Samples: 1333712300. Policy #0 lag: (min: 0.0, avg: 8.1, max: 28.0)
[2024-03-13 14:34:23,276][12256] Avg episode reward: [(0, '1.183')]
[2024-03-13 14:34:23,287][12462] Saving /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000010167_1332609024.pth...
[2024-03-13 14:34:23,367][12462] Removing /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000010031_1314783232.pth
[2024-03-13 14:34:28,276][12256] Fps is (10 sec: 91750.4, 60 sec: 76458.7, 300 sec: 74644.4). Total num frames: 1332871168. Throughput: 0: 74124.5. Samples: 1334170300. Policy #0 lag: (min: 0.0, avg: 9.6, max: 25.0)
[2024-03-13 14:34:28,276][12256] Avg episode reward: [(0, '1.182')]
[2024-03-13 14:34:28,353][12483] Updated weights for policy 0, policy_version 10170 (0.0009)
[2024-03-13 14:34:33,276][12256] Fps is (10 sec: 78643.6, 60 sec: 78643.2, 300 sec: 75533.0). Total num frames: 1333395456. Throughput: 0: 74735.6. Samples: 1334622600. Policy #0 lag: (min: 0.0, avg: 9.6, max: 25.0)
[2024-03-13 14:34:33,276][12256] Avg episode reward: [(0, '0.457')]
[2024-03-13 14:34:38,276][12256] Fps is (10 sec: 91750.4, 60 sec: 76458.8, 300 sec: 75533.0). Total num frames: 1333788672. Throughput: 0: 75346.8. Samples: 1334853500. Policy #0 lag: (min: 0.0, avg: 11.7, max: 24.0)
[2024-03-13 14:34:38,276][12256] Avg episode reward: [(0, '0.607')]
[2024-03-13 14:34:43,276][12256] Fps is (10 sec: 65535.9, 60 sec: 74274.1, 300 sec: 74644.4). Total num frames: 1334050816. Throughput: 0: 75384.4. Samples: 1335319900. Policy #0 lag: (min: 0.0, avg: 11.7, max: 24.0)
[2024-03-13 14:34:43,276][12256] Avg episode reward: [(0, '0.479')]
[2024-03-13 14:34:45,182][12483] Updated weights for policy 0, policy_version 10180 (0.0009)
[2024-03-13 14:34:48,276][12256] Fps is (10 sec: 65535.7, 60 sec: 72089.6, 300 sec: 73755.8). Total num frames: 1334444032. Throughput: 0: 75426.6. Samples: 1335756600. Policy #0 lag: (min: 0.0, avg: 10.1, max: 29.0)
[2024-03-13 14:34:48,276][12256] Avg episode reward: [(0, '1.239')]
[2024-03-13 14:34:53,276][12256] Fps is (10 sec: 65535.7, 60 sec: 69905.1, 300 sec: 73311.4). Total num frames: 1334706176. Throughput: 0: 75195.4. Samples: 1335979900. Policy #0 lag: (min: 0.0, avg: 10.1, max: 29.0)
[2024-03-13 14:34:53,277][12256] Avg episode reward: [(0, '0.623')]
[2024-03-13 14:34:58,276][12256] Fps is (10 sec: 78643.1, 60 sec: 76458.6, 300 sec: 74200.1). Total num frames: 1335230464. Throughput: 0: 75482.2. Samples: 1336445200. Policy #0 lag: (min: 0.0, avg: 8.6, max: 21.0)
[2024-03-13 14:34:58,276][12256] Avg episode reward: [(0, '0.341')]
[2024-03-13 14:35:03,276][12256] Fps is (10 sec: 78643.8, 60 sec: 69905.1, 300 sec: 74644.4). Total num frames: 1335492608. Throughput: 0: 75453.3. Samples: 1336892500. Policy #0 lag: (min: 0.0, avg: 8.6, max: 21.0)
[2024-03-13 14:35:03,276][12256] Avg episode reward: [(0, '0.651')]
[2024-03-13 14:35:06,000][12483] Updated weights for policy 0, policy_version 10190 (0.0009)
[2024-03-13 14:35:08,276][12256] Fps is (10 sec: 65536.2, 60 sec: 74274.1, 300 sec: 75088.7). Total num frames: 1335885824. Throughput: 0: 75742.3. Samples: 1337120700. Policy #0 lag: (min: 0.0, avg: 8.3, max: 25.0)
[2024-03-13 14:35:08,276][12256] Avg episode reward: [(0, '1.145')]
[2024-03-13 14:35:13,276][12256] Fps is (10 sec: 91750.6, 60 sec: 78643.3, 300 sec: 75533.0). Total num frames: 1336410112. Throughput: 0: 75482.3. Samples: 1337567000. Policy #0 lag: (min: 0.0, avg: 8.3, max: 25.0)
[2024-03-13 14:35:13,276][12256] Avg episode reward: [(0, '0.988')]
[2024-03-13 14:35:18,276][12256] Fps is (10 sec: 91749.9, 60 sec: 80827.6, 300 sec: 74644.4). Total num frames: 1336803328. Throughput: 0: 75304.3. Samples: 1338011300. Policy #0 lag: (min: 0.0, avg: 12.2, max: 30.0)
[2024-03-13 14:35:18,276][12256] Avg episode reward: [(0, '0.476')]
[2024-03-13 14:35:19,167][12483] Updated weights for policy 0, policy_version 10200 (0.0009)
[2024-03-13 14:35:23,276][12256] Fps is (10 sec: 65535.6, 60 sec: 74274.1, 300 sec: 74644.4). Total num frames: 1337065472. Throughput: 0: 75011.0. Samples: 1338229000. Policy #0 lag: (min: 0.0, avg: 12.2, max: 30.0)
[2024-03-13 14:35:23,276][12256] Avg episode reward: [(0, '1.195')]
[2024-03-13 14:35:28,276][12256] Fps is (10 sec: 65537.0, 60 sec: 76458.8, 300 sec: 74644.4). Total num frames: 1337458688. Throughput: 0: 74733.5. Samples: 1338682900. Policy #0 lag: (min: 0.0, avg: 9.7, max: 21.0)
[2024-03-13 14:35:28,276][12256] Avg episode reward: [(0, '1.218')]
[2024-03-13 14:35:33,276][12256] Fps is (10 sec: 78643.3, 60 sec: 74274.1, 300 sec: 75533.0). Total num frames: 1337851904. Throughput: 0: 75217.8. Samples: 1339141400. Policy #0 lag: (min: 0.0, avg: 9.7, max: 21.0)
[2024-03-13 14:35:33,276][12256] Avg episode reward: [(0, '0.959')]
[2024-03-13 14:35:37,354][12483] Updated weights for policy 0, policy_version 10210 (0.0008)
[2024-03-13 14:35:38,276][12256] Fps is (10 sec: 78642.5, 60 sec: 74274.1, 300 sec: 75088.7). Total num frames: 1338245120. Throughput: 0: 75337.9. Samples: 1339370100. Policy #0 lag: (min: 0.0, avg: 10.4, max: 22.0)
[2024-03-13 14:35:38,276][12256] Avg episode reward: [(0, '1.145')]
[2024-03-13 14:35:43,276][12256] Fps is (10 sec: 65535.8, 60 sec: 74274.1, 300 sec: 74644.4). Total num frames: 1338507264. Throughput: 0: 75111.1. Samples: 1339825200. Policy #0 lag: (min: 0.0, avg: 10.4, max: 22.0)
[2024-03-13 14:35:43,276][12256] Avg episode reward: [(0, '0.580')]
[2024-03-13 14:35:48,276][12256] Fps is (10 sec: 52429.0, 60 sec: 72089.7, 300 sec: 73755.8). Total num frames: 1338769408. Throughput: 0: 75382.3. Samples: 1340284700. Policy #0 lag: (min: 0.0, avg: 7.7, max: 25.0)
[2024-03-13 14:35:48,276][12256] Avg episode reward: [(0, '1.191')]
[2024-03-13 14:35:53,276][12256] Fps is (10 sec: 91750.5, 60 sec: 78643.2, 300 sec: 74644.4). Total num frames: 1339424768. Throughput: 0: 75288.9. Samples: 1340508700. Policy #0 lag: (min: 1.0, avg: 11.6, max: 27.0)
[2024-03-13 14:35:53,276][12256] Avg episode reward: [(0, '0.643')]
[2024-03-13 14:35:54,059][12483] Updated weights for policy 0, policy_version 10220 (0.0009)
[2024-03-13 14:35:58,276][12256] Fps is (10 sec: 91749.6, 60 sec: 74274.1, 300 sec: 75088.7). Total num frames: 1339686912. Throughput: 0: 74759.9. Samples: 1340931200. Policy #0 lag: (min: 1.0, avg: 11.6, max: 27.0)
[2024-03-13 14:35:58,276][12256] Avg episode reward: [(0, '0.801')]
[2024-03-13 14:36:03,276][12256] Fps is (10 sec: 65535.9, 60 sec: 76458.6, 300 sec: 75088.7). Total num frames: 1340080128. Throughput: 0: 74204.5. Samples: 1341350500. Policy #0 lag: (min: 0.0, avg: 10.5, max: 22.0)
[2024-03-13 14:36:03,277][12256] Avg episode reward: [(0, '1.157')]
[2024-03-13 14:36:08,276][12256] Fps is (10 sec: 78643.5, 60 sec: 76458.7, 300 sec: 75977.3). Total num frames: 1340473344. Throughput: 0: 74102.3. Samples: 1341563600. Policy #0 lag: (min: 0.0, avg: 10.5, max: 22.0)
[2024-03-13 14:36:08,276][12256] Avg episode reward: [(0, '1.250')]
[2024-03-13 14:36:12,421][12483] Updated weights for policy 0, policy_version 10230 (0.0009)
[2024-03-13 14:36:13,276][12256] Fps is (10 sec: 78643.4, 60 sec: 74274.1, 300 sec: 75088.7). Total num frames: 1340866560. Throughput: 0: 73779.8. Samples: 1342003000. Policy #0 lag: (min: 0.0, avg: 10.0, max: 26.0)
[2024-03-13 14:36:13,276][12256] Avg episode reward: [(0, '0.812')]
[2024-03-13 14:36:18,276][12256] Fps is (10 sec: 78643.1, 60 sec: 74274.2, 300 sec: 74644.4). Total num frames: 1341259776. Throughput: 0: 73233.3. Samples: 1342436900. Policy #0 lag: (min: 0.0, avg: 10.0, max: 26.0)
[2024-03-13 14:36:18,276][12256] Avg episode reward: [(0, '1.111')]
[2024-03-13 14:36:23,276][12256] Fps is (10 sec: 65535.8, 60 sec: 74274.1, 300 sec: 74200.1). Total num frames: 1341521920. Throughput: 0: 73324.4. Samples: 1342669700. Policy #0 lag: (min: 0.0, avg: 13.2, max: 30.0)
[2024-03-13 14:36:23,276][12256] Avg episode reward: [(0, '1.227')]
[2024-03-13 14:36:23,288][12462] Saving /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000010235_1341521920.pth...
[2024-03-13 14:36:23,369][12462] Removing /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000010099_1323696128.pth
[2024-03-13 14:36:28,276][12256] Fps is (10 sec: 52429.0, 60 sec: 72089.5, 300 sec: 73755.8). Total num frames: 1341784064. Throughput: 0: 73784.5. Samples: 1343145500. Policy #0 lag: (min: 0.0, avg: 13.2, max: 30.0)
[2024-03-13 14:36:28,276][12256] Avg episode reward: [(0, '0.800')]
[2024-03-13 14:36:31,790][12483] Updated weights for policy 0, policy_version 10240 (0.0017)
[2024-03-13 14:36:33,276][12256] Fps is (10 sec: 78643.6, 60 sec: 74274.2, 300 sec: 74644.4). Total num frames: 1342308352. Throughput: 0: 73591.1. Samples: 1343596300. Policy #0 lag: (min: 0.0, avg: 9.5, max: 27.0)
[2024-03-13 14:36:33,277][12256] Avg episode reward: [(0, '0.778')]
[2024-03-13 14:36:38,276][12256] Fps is (10 sec: 91750.5, 60 sec: 74274.2, 300 sec: 75088.7). Total num frames: 1342701568. Throughput: 0: 73642.3. Samples: 1343822600. Policy #0 lag: (min: 0.0, avg: 9.5, max: 27.0)
[2024-03-13 14:36:38,276][12256] Avg episode reward: [(0, '0.620')]
[2024-03-13 14:36:43,276][12256] Fps is (10 sec: 65535.4, 60 sec: 74274.1, 300 sec: 74200.1). Total num frames: 1342963712. Throughput: 0: 74706.6. Samples: 1344293000. Policy #0 lag: (min: 0.0, avg: 10.3, max: 31.0)
[2024-03-13 14:36:43,276][12256] Avg episode reward: [(0, '1.193')]
[2024-03-13 14:36:48,276][12256] Fps is (10 sec: 65535.5, 60 sec: 76458.6, 300 sec: 74644.4). Total num frames: 1343356928. Throughput: 0: 75213.3. Samples: 1344735100. Policy #0 lag: (min: 0.0, avg: 10.3, max: 31.0)
[2024-03-13 14:36:48,276][12256] Avg episode reward: [(0, '0.946')]
[2024-03-13 14:36:48,614][12483] Updated weights for policy 0, policy_version 10250 (0.0009)
[2024-03-13 14:36:53,276][12256] Fps is (10 sec: 78644.0, 60 sec: 72089.7, 300 sec: 74200.8). Total num frames: 1343750144. Throughput: 0: 74857.8. Samples: 1344932200. Policy #0 lag: (min: 0.0, avg: 10.7, max: 28.0)
[2024-03-13 14:36:53,276][12256] Avg episode reward: [(0, '0.981')]
[2024-03-13 14:36:58,276][12256] Fps is (10 sec: 78643.4, 60 sec: 74274.2, 300 sec: 75533.0). Total num frames: 1344143360. Throughput: 0: 74926.7. Samples: 1345374700. Policy #0 lag: (min: 0.0, avg: 10.7, max: 28.0)
[2024-03-13 14:36:58,276][12256] Avg episode reward: [(0, '0.603')]
[2024-03-13 14:37:03,276][12256] Fps is (10 sec: 91749.8, 60 sec: 76458.7, 300 sec: 74644.4). Total num frames: 1344667648. Throughput: 0: 74993.3. Samples: 1345811600. Policy #0 lag: (min: 0.0, avg: 10.9, max: 24.0)
[2024-03-13 14:37:03,277][12256] Avg episode reward: [(0, '0.706')]
[2024-03-13 14:37:03,694][12483] Updated weights for policy 0, policy_version 10260 (0.0009)
[2024-03-13 14:37:08,276][12256] Fps is (10 sec: 78643.5, 60 sec: 74274.2, 300 sec: 74200.1). Total num frames: 1344929792. Throughput: 0: 74933.4. Samples: 1346041700. Policy #0 lag: (min: 0.0, avg: 10.9, max: 24.0)
[2024-03-13 14:37:08,276][12256] Avg episode reward: [(0, '0.983')]
[2024-03-13 14:37:13,276][12256] Fps is (10 sec: 65536.2, 60 sec: 74274.1, 300 sec: 74644.4). Total num frames: 1345323008. Throughput: 0: 74557.7. Samples: 1346500600. Policy #0 lag: (min: 0.0, avg: 9.1, max: 20.0)
